state,date,cases
Georgia,6/1/2020,268
Georgia,6/1/2020,523
Georgia,6/1/2020,102
Georgia,6/1/2020,4621
Georgia,6/1/2020,155
Georgia,6/1/2020,1
Georgia,6/1/2020,122
Georgia,6/1/2020,164
Georgia,6/1/2020,111
Georgia,6/1/2020,68
Georgia,6/1/2020,3870
Georgia,6/1/2020,530
Georgia,6/1/2020,2507
Georgia,6/1/2020,197
Georgia,6/1/2020,45
Georgia,6/1/2020,101
Georgia,6/1/2020,33
Georgia,6/1/2020,34
Georgia,6/1/2020,693
Georgia,6/1/2020,375
Georgia,6/1/2020,30
Georgia,6/1/2020,195
Georgia,6/1/2020,40
Georgia,6/1/2020,37
Georgia,6/1/2020,43
Georgia,6/1/2020,20
Georgia,6/1/2020,83
Georgia,6/1/2020,40
Georgia,6/1/2020,71
Georgia,6/1/2020,25
Georgia,6/1/2020,108
Georgia,6/1/2020,361
Georgia,6/1/2020,82
Georgia,6/1/2020,16
Georgia,6/1/2020,16
Georgia,6/1/2020,316
Georgia,6/1/2020,99
Georgia,6/1/2020,102
Georgia,6/1/2020,55
Georgia,6/1/2020,57
Georgia,6/1/2020,67
Georgia,6/1/2020,16
Georgia,6/1/2020,86
Georgia,6/1/2020,42
Georgia,6/1/2020,413
Georgia,6/1/2020,121
Georgia,6/1/2020,10
Georgia,6/1/2020,38
Georgia,6/1/2020,94
Georgia,6/1/2020,632
Georgia,6/1/2020,361
Georgia,6/1/2020,116
Georgia,6/1/2020,62
Georgia,6/1/2020,328
Georgia,6/1/2020,73
Georgia,6/1/2020,48
Georgia,6/1/2020,99
Georgia,6/1/2020,54
Georgia,6/1/2020,124
Georgia,6/1/2020,42
Georgia,6/1/2020,93
Georgia,6/1/2020,12
Georgia,6/1/2020,24
Georgia,6/1/2020,179
Georgia,6/1/2020,599
Georgia,6/1/2020,285
Georgia,6/1/2020,16
Georgia,6/1/2020,55
Georgia,6/1/2020,45
Georgia,6/1/2020,277
Georgia,6/1/2020,147
Georgia,6/1/2020,52
Georgia,6/1/2020,487
Georgia,6/1/2020,39
Georgia,6/1/2020,1
Georgia,6/1/2020,27
Georgia,6/1/2020,22
Georgia,6/1/2020,37
Georgia,6/1/2020,213
Georgia,6/1/2020,329
Georgia,6/1/2020,266
Georgia,6/1/2020,56
Georgia,6/1/2020,24
Georgia,6/1/2020,10
Georgia,6/1/2020,318
Georgia,6/1/2020,125
Georgia,6/1/2020,17
Georgia,6/1/2020,46
Georgia,6/1/2020,1511
Georgia,6/1/2020,283
Georgia,6/1/2020,168
Georgia,6/1/2020,265
Georgia,6/1/2020,228
Georgia,6/1/2020,18
Georgia,6/1/2020,74
Georgia,6/1/2020,20
Georgia,6/1/2020,13
Georgia,6/1/2020,13
Georgia,6/1/2020,103
Georgia,6/1/2020,391
Georgia,6/1/2020,116
Georgia,6/1/2020,33
Georgia,6/1/2020,69
Georgia,6/1/2020,222
Texas,6/1/2020,72
Texas,6/1/2020,27
Texas,6/1/2020,205
Texas,6/1/2020,5
Texas,6/1/2020,1
Texas,6/1/2020,3
Texas,6/1/2020,37
Texas,6/1/2020,27
Texas,6/1/2020,17
Texas,6/1/2020,6
Texas,6/1/2020,212
Texas,6/1/2020,9
Texas,6/1/2020,378
Texas,6/1/2020,2851
Texas,6/1/2020,11
Texas,6/1/2020,7
Texas,6/1/2020,267
Texas,6/1/2020,929
Texas,6/1/2020,487
Texas,6/1/2020,1
Texas,6/1/2020,1
Texas,6/1/2020,1
Texas,6/1/2020,58
Texas,6/1/2020,25
Texas,6/1/2020,38
Texas,6/1/2020,66
Texas,6/1/2020,37
Texas,6/1/2020,9
Texas,6/1/2020,764
Texas,6/1/2020,84
Texas,6/1/2020,6
Texas,6/1/2020,29
Texas,6/1/2020,33
Texas,6/1/2020,68
Texas,6/1/2020,44
Texas,6/1/2020,2
Texas,6/1/2020,3
Texas,6/1/2020,1
Texas,6/1/2020,1
Texas,6/1/2020,3
Texas,6/1/2020,1315
Texas,6/1/2020,5
Texas,6/1/2020,22
Texas,6/1/2020,100
Texas,6/1/2020,12
Texas,6/1/2020,1
Texas,6/1/2020,14
Texas,6/1/2020,282
Texas,6/1/2020,4
Texas,6/1/2020,23
Texas,6/1/2020,4
Texas,6/1/2020,25
Texas,6/1/2020,10462
Texas,6/1/2020,42
Texas,6/1/2020,17
Texas,6/1/2020,164
Texas,6/1/2020,1
Texas,6/1/2020,1398
Texas,6/1/2020,1
Texas,6/1/2020,1
Texas,6/1/2020,26
Texas,6/1/2020,5
Texas,6/1/2020,6
Texas,6/1/2020,170
Texas,6/1/2020,2794
Texas,6/1/2020,317
Texas,6/1/2020,17
Texas,6/1/2020,7
Texas,6/1/2020,41
Texas,6/1/2020,34
Texas,6/1/2020,2
Texas,6/1/2020,11
Texas,6/1/2020,1881
Texas,6/1/2020,16
Texas,6/1/2020,10
Texas,6/1/2020,37
Texas,6/1/2020,7
Texas,6/1/2020,847
Texas,6/1/2020,5
Texas,6/1/2020,5
Texas,6/1/2020,1
Texas,6/1/2020,7
Texas,6/1/2020,129
Texas,6/1/2020,98
Texas,6/1/2020,338
Texas,6/1/2020,291
Texas,6/1/2020,217
Texas,6/1/2020,133
Texas,6/1/2020,58
Texas,6/1/2020,2
Texas,6/1/2020,8
Texas,6/1/2020,19
Texas,6/1/2020,1
Texas,6/1/2020,138
Texas,6/1/2020,12664
Texas,6/1/2020,245
Texas,6/1/2020,12
Texas,6/1/2020,3
Texas,6/1/2020,353
Texas,6/1/2020,1
Texas,6/1/2020,57
Texas,6/1/2020,584
Texas,6/1/2020,24
Texas,6/1/2020,27
Texas,6/1/2020,27
Texas,6/1/2020,26
Texas,6/1/2020,114
Texas,6/1/2020,8
Texas,6/1/2020,2
Texas,6/1/2020,88
Texas,6/1/2020,36
Texas,6/1/2020,4
Texas,6/1/2020,18
Texas,6/1/2020,34
Texas,6/1/2020,550
Texas,6/1/2020,4
Texas,6/1/2020,9
Texas,6/1/2020,199
Texas,6/1/2020,401
Texas,6/1/2020,4
Texas,6/1/2020,223
Texas,6/1/2020,29
Texas,6/1/2020,19
Texas,6/1/2020,1
Texas,6/1/2020,1
Texas,6/1/2020,16
Texas,6/1/2020,1
Texas,6/1/2020,4
Texas,6/1/2020,145
Texas,6/1/2020,16
Texas,6/1/2020,9
Texas,6/1/2020,12
Texas,6/1/2020,24
Texas,6/1/2020,10
Texas,6/1/2020,95
Texas,6/1/2020,24
Texas,6/1/2020,2
Texas,6/1/2020,9
Texas,6/1/2020,3
Texas,6/1/2020,704
Texas,6/1/2020,7
Texas,6/1/2020,8
Texas,6/1/2020,16
Texas,6/1/2020,3
Texas,6/1/2020,32
Texas,6/1/2020,70
Texas,6/1/2020,116
Texas,6/1/2020,3
Texas,6/1/2020,120
Texas,6/1/2020,73
Texas,6/1/2020,132
Texas,6/1/2020,28
Texas,6/1/2020,1
Texas,6/1/2020,1
Texas,6/1/2020,9
Texas,6/1/2020,966
Texas,6/1/2020,689
Texas,6/1/2020,26
Texas,6/1/2020,1
Texas,6/1/2020,288
Texas,6/1/2020,56
Texas,6/1/2020,5
Texas,6/1/2020,4
Texas,6/1/2020,275
Texas,6/1/2020,49
Texas,6/1/2020,3
Texas,6/1/2020,98
Texas,6/1/2020,13
Texas,6/1/2020,180
Texas,6/1/2020,76
Texas,6/1/2020,59
Texas,6/1/2020,102
Texas,6/1/2020,56
Texas,6/1/2020,2354
Texas,6/1/2020,1
Texas,6/1/2020,3
Texas,6/1/2020,688
Texas,6/1/2020,2
Texas,6/1/2020,70
Texas,6/1/2020,7
Texas,6/1/2020,3
Texas,6/1/2020,2
Texas,6/1/2020,9
Texas,6/1/2020,167
Texas,6/1/2020,3
Texas,6/1/2020,55
Texas,6/1/2020,15
Texas,6/1/2020,38
Texas,6/1/2020,14
Texas,6/1/2020,33
Texas,6/1/2020,1
Texas,6/1/2020,24
Texas,6/1/2020,1
Texas,6/1/2020,201
Texas,6/1/2020,24
Texas,6/1/2020,210
Texas,6/1/2020,34
Texas,6/1/2020,4
Texas,6/1/2020,17
Texas,6/1/2020,5534
Texas,6/1/2020,328
Texas,6/1/2020,13
Texas,6/1/2020,495
Texas,6/1/2020,70
Texas,6/1/2020,3360
Texas,6/1/2020,15
Texas,6/1/2020,12
Texas,6/1/2020,26
Texas,6/1/2020,12
Texas,6/1/2020,18
Texas,6/1/2020,31
Texas,6/1/2020,160
Texas,6/1/2020,1456
Texas,6/1/2020,62
Texas,6/1/2020,1
Texas,6/1/2020,202
Texas,6/1/2020,548
Texas,6/1/2020,58
Texas,6/1/2020,15
Texas,6/1/2020,85
Texas,6/1/2020,7
Texas,6/1/2020,18
Texas,6/1/2020,630
Texas,6/1/2020,38
Texas,6/1/2020,3
Texas,6/1/2020,46
Texas,6/1/2020,29
Texas,6/1/2020,3
Texas,6/1/2020,4
Texas,6/1/2020,9
Texas,6/1/2020,11
Washington,6/1/2020,63
Washington,6/1/2020,19
Washington,6/1/2020,980
Washington,6/1/2020,256
Washington,6/1/2020,25
Washington,6/1/2020,558
Washington,6/1/2020,1
Washington,6/1/2020,73
Washington,6/1/2020,173
Washington,6/1/2020,1
Washington,6/1/2020,760
Washington,6/1/2020,269
Washington,6/1/2020,17
Washington,6/1/2020,181
Washington,6/1/2020,31
Washington,6/1/2020,8194
Washington,6/1/2020,162
Washington,6/1/2020,88
Washington,6/1/2020,25
Washington,6/1/2020,37
Washington,6/1/2020,2
Washington,6/1/2020,36
Washington,6/1/2020,50
Washington,6/1/2020,9
Washington,6/1/2020,3
Washington,6/1/2020,2232
Washington,6/1/2020,15
Washington,6/1/2020,435
Washington,6/1/2020,3
Washington,6/1/2020,3379
Washington,6/1/2020,606
Washington,6/1/2020,11
Washington,6/1/2020,155
Washington,6/1/2020,4
Washington,6/1/2020,110
Washington,6/1/2020,398
Washington,6/1/2020,20
Washington,6/1/2020,3891
Georgia,6/2/2020,161
Georgia,6/2/2020,51
Georgia,6/2/2020,131
Georgia,6/2/2020,34
Georgia,6/2/2020,350
Georgia,6/2/2020,93
Georgia,6/2/2020,328
Georgia,6/2/2020,485
Georgia,6/2/2020,77
Georgia,6/2/2020,49
Georgia,6/2/2020,472
Georgia,6/2/2020,48
Georgia,6/2/2020,58
Georgia,6/2/2020,70
Georgia,6/2/2020,75
Georgia,6/2/2020,67
Georgia,6/2/2020,122
Georgia,6/2/2020,234
Georgia,6/2/2020,134
Georgia,6/2/2020,64
Georgia,6/2/2020,14
Georgia,6/2/2020,524
Georgia,6/2/2020,142
Georgia,6/2/2020,33
Georgia,6/2/2020,518
Georgia,6/2/2020,154
Georgia,6/2/2020,25
Georgia,6/2/2020,911
Georgia,6/2/2020,295
Georgia,6/2/2020,39
Georgia,6/2/2020,1238
Georgia,6/2/2020,59
Georgia,6/2/2020,3056
Georgia,6/2/2020,277
Georgia,6/2/2020,484
Georgia,6/2/2020,251
Georgia,6/2/2020,47
Georgia,6/2/2020,422
Georgia,6/2/2020,28
Georgia,6/2/2020,237
Georgia,6/2/2020,37
Georgia,6/2/2020,109
Georgia,6/2/2020,3803
Georgia,6/2/2020,204
Georgia,6/2/2020,52
Georgia,6/2/2020,183
Georgia,6/2/2020,1784
Georgia,6/2/2020,549
Georgia,6/2/2020,244
Georgia,6/2/2020,121
Georgia,6/2/2020,75
Georgia,6/2/2020,75
Georgia,6/2/2020,27
Georgia,6/2/2020,5
Georgia,6/2/2020,47
Georgia,6/2/2020,237
Georgia,6/2/2020,274
Georgia,6/2/2020,532
Georgia,6/2/2020,104
Georgia,6/2/2020,4638
Georgia,6/2/2020,156
Georgia,6/2/2020,1
Georgia,6/2/2020,133
Georgia,6/2/2020,166
Georgia,6/2/2020,114
Georgia,6/2/2020,68
Georgia,6/2/2020,3891
Georgia,6/2/2020,530
Georgia,6/2/2020,2508
Georgia,6/2/2020,197
Georgia,6/2/2020,47
Georgia,6/2/2020,102
Georgia,6/2/2020,33
Georgia,6/2/2020,35
Georgia,6/2/2020,695
Georgia,6/2/2020,376
Georgia,6/2/2020,30
Georgia,6/2/2020,198
Georgia,6/2/2020,39
Georgia,6/2/2020,37
Georgia,6/2/2020,44
Georgia,6/2/2020,21
Georgia,6/2/2020,83
Georgia,6/2/2020,40
Georgia,6/2/2020,71
Georgia,6/2/2020,25
Georgia,6/2/2020,108
Georgia,6/2/2020,361
Georgia,6/2/2020,82
Georgia,6/2/2020,16
Georgia,6/2/2020,16
Georgia,6/2/2020,319
Georgia,6/2/2020,99
Georgia,6/2/2020,102
Georgia,6/2/2020,56
Georgia,6/2/2020,59
Georgia,6/2/2020,67
Georgia,6/2/2020,16
Georgia,6/2/2020,87
Georgia,6/2/2020,42
Georgia,6/2/2020,413
Georgia,6/2/2020,121
Georgia,6/2/2020,11
Georgia,6/2/2020,38
Georgia,6/2/2020,96
Georgia,6/2/2020,637
Georgia,6/2/2020,370
Georgia,6/2/2020,116
Georgia,6/2/2020,62
Georgia,6/2/2020,330
Georgia,6/2/2020,74
Georgia,6/2/2020,48
Georgia,6/2/2020,100
Georgia,6/2/2020,54
Georgia,6/2/2020,126
Georgia,6/2/2020,42
Georgia,6/2/2020,93
Georgia,6/2/2020,12
Georgia,6/2/2020,23
Georgia,6/2/2020,179
Georgia,6/2/2020,598
Georgia,6/2/2020,289
Georgia,6/2/2020,16
Georgia,6/2/2020,55
Georgia,6/2/2020,45
Georgia,6/2/2020,277
Georgia,6/2/2020,147
Georgia,6/2/2020,52
Georgia,6/2/2020,489
Georgia,6/2/2020,39
Georgia,6/2/2020,1
Georgia,6/2/2020,27
Georgia,6/2/2020,22
Georgia,6/2/2020,37
Georgia,6/2/2020,213
Georgia,6/2/2020,332
Georgia,6/2/2020,270
Georgia,6/2/2020,56
Georgia,6/2/2020,24
Georgia,6/2/2020,12
Georgia,6/2/2020,320
Georgia,6/2/2020,128
Georgia,6/2/2020,17
Georgia,6/2/2020,46
Georgia,6/2/2020,1561
Georgia,6/2/2020,284
Georgia,6/2/2020,162
Georgia,6/2/2020,269
Georgia,6/2/2020,228
Georgia,6/2/2020,18
Georgia,6/2/2020,74
Georgia,6/2/2020,20
Georgia,6/2/2020,13
Georgia,6/2/2020,13
Georgia,6/2/2020,103
Georgia,6/2/2020,391
Georgia,6/2/2020,117
Georgia,6/2/2020,33
Georgia,6/2/2020,70
Georgia,6/2/2020,223
Texas,6/2/2020,76
Texas,6/2/2020,27
Texas,6/2/2020,215
Texas,6/2/2020,5
Texas,6/2/2020,1
Texas,6/2/2020,3
Texas,6/2/2020,37
Texas,6/2/2020,27
Texas,6/2/2020,17
Texas,6/2/2020,6
Texas,6/2/2020,220
Texas,6/2/2020,10
Texas,6/2/2020,391
Texas,6/2/2020,2894
Texas,6/2/2020,11
Texas,6/2/2020,7
Texas,6/2/2020,270
Texas,6/2/2020,941
Texas,6/2/2020,501
Texas,6/2/2020,1
Texas,6/2/2020,1
Texas,6/2/2020,1
Texas,6/2/2020,59
Texas,6/2/2020,25
Texas,6/2/2020,39
Texas,6/2/2020,67
Texas,6/2/2020,37
Texas,6/2/2020,9
Texas,6/2/2020,776
Texas,6/2/2020,84
Texas,6/2/2020,6
Texas,6/2/2020,30
Texas,6/2/2020,33
Texas,6/2/2020,69
Texas,6/2/2020,46
Texas,6/2/2020,2
Texas,6/2/2020,4
Texas,6/2/2020,1
Texas,6/2/2020,1
Texas,6/2/2020,3
Texas,6/2/2020,1315
Texas,6/2/2020,5
Texas,6/2/2020,23
Texas,6/2/2020,108
Texas,6/2/2020,12
Texas,6/2/2020,1
Texas,6/2/2020,16
Texas,6/2/2020,285
Texas,6/2/2020,4
Texas,6/2/2020,25
Texas,6/2/2020,4
Texas,6/2/2020,26
Texas,6/2/2020,10719
Texas,6/2/2020,42
Texas,6/2/2020,17
Texas,6/2/2020,163
Texas,6/2/2020,1
Texas,6/2/2020,1416
Texas,6/2/2020,1
Texas,6/2/2020,1
Texas,6/2/2020,26
Texas,6/2/2020,5
Texas,6/2/2020,6
Texas,6/2/2020,176
Texas,6/2/2020,2833
Texas,6/2/2020,325
Texas,6/2/2020,17
Texas,6/2/2020,9
Texas,6/2/2020,40
Texas,6/2/2020,34
Texas,6/2/2020,2
Texas,6/2/2020,11
Texas,6/2/2020,1916
Texas,6/2/2020,16
Texas,6/2/2020,10
Texas,6/2/2020,37
Texas,6/2/2020,7
Texas,6/2/2020,857
Texas,6/2/2020,5
Texas,6/2/2020,5
Texas,6/2/2020,1
Texas,6/2/2020,7
Texas,6/2/2020,132
Texas,6/2/2020,100
Texas,6/2/2020,342
Texas,6/2/2020,299
Texas,6/2/2020,218
Texas,6/2/2020,133
Texas,6/2/2020,58
Texas,6/2/2020,2
Texas,6/2/2020,8
Texas,6/2/2020,19
Texas,6/2/2020,1
Texas,6/2/2020,138
Texas,6/2/2020,13027
Texas,6/2/2020,247
Texas,6/2/2020,12
Texas,6/2/2020,3
Texas,6/2/2020,371
Texas,6/2/2020,1
Texas,6/2/2020,59
Texas,6/2/2020,610
Texas,6/2/2020,24
Texas,6/2/2020,27
Texas,6/2/2020,27
Texas,6/2/2020,26
Texas,6/2/2020,114
Texas,6/2/2020,9
Texas,6/2/2020,2
Texas,6/2/2020,89
Texas,6/2/2020,42
Texas,6/2/2020,1
Texas,6/2/2020,4
Texas,6/2/2020,19
Texas,6/2/2020,34
Texas,6/2/2020,562
Texas,6/2/2020,4
Texas,6/2/2020,9
Texas,6/2/2020,202
Texas,6/2/2020,606
Texas,6/2/2020,4
Texas,6/2/2020,227
Texas,6/2/2020,30
Texas,6/2/2020,20
Texas,6/2/2020,1
Texas,6/2/2020,1
Texas,6/2/2020,17
Texas,6/2/2020,1
Texas,6/2/2020,4
Texas,6/2/2020,145
Texas,6/2/2020,16
Texas,6/2/2020,9
Texas,6/2/2020,13
Texas,6/2/2020,24
Texas,6/2/2020,10
Texas,6/2/2020,95
Texas,6/2/2020,26
Texas,6/2/2020,2
Texas,6/2/2020,9
Texas,6/2/2020,3
Texas,6/2/2020,706
Texas,6/2/2020,7
Texas,6/2/2020,8
Texas,6/2/2020,16
Texas,6/2/2020,3
Texas,6/2/2020,32
Texas,6/2/2020,70
Texas,6/2/2020,120
Texas,6/2/2020,3
Texas,6/2/2020,121
Texas,6/2/2020,73
Texas,6/2/2020,137
Texas,6/2/2020,29
Texas,6/2/2020,1
Texas,6/2/2020,1
Texas,6/2/2020,9
Texas,6/2/2020,1010
Texas,6/2/2020,838
Texas,6/2/2020,26
Texas,6/2/2020,1
Texas,6/2/2020,290
Texas,6/2/2020,57
Texas,6/2/2020,5
Texas,6/2/2020,2
Texas,6/2/2020,280
Texas,6/2/2020,49
Texas,6/2/2020,4
Texas,6/2/2020,98
Texas,6/2/2020,13
Texas,6/2/2020,180
Texas,6/2/2020,79
Texas,6/2/2020,59
Texas,6/2/2020,102
Texas,6/2/2020,60
Texas,6/2/2020,2432
Texas,6/2/2020,1
Texas,6/2/2020,3
Texas,6/2/2020,711
Texas,6/2/2020,2
Texas,6/2/2020,72
Texas,6/2/2020,7
Texas,6/2/2020,3
Texas,6/2/2020,2
Texas,6/2/2020,11
Texas,6/2/2020,171
Texas,6/2/2020,2
Texas,6/2/2020,56
Texas,6/2/2020,15
Texas,6/2/2020,44
Texas,6/2/2020,14
Texas,6/2/2020,36
Texas,6/2/2020,1
Texas,6/2/2020,32
Texas,6/2/2020,1
Texas,6/2/2020,203
Texas,6/2/2020,27
Texas,6/2/2020,212
Texas,6/2/2020,36
Texas,6/2/2020,4
Texas,6/2/2020,17
Texas,6/2/2020,5623
Texas,6/2/2020,335
Texas,6/2/2020,13
Texas,6/2/2020,511
Texas,6/2/2020,70
Texas,6/2/2020,3433
Texas,6/2/2020,15
Texas,6/2/2020,12
Texas,6/2/2020,27
Texas,6/2/2020,14
Texas,6/2/2020,21
Texas,6/2/2020,34
Texas,6/2/2020,160
Texas,6/2/2020,1574
Texas,6/2/2020,63
Texas,6/2/2020,1
Texas,6/2/2020,205
Texas,6/2/2020,551
Texas,6/2/2020,64
Texas,6/2/2020,15
Texas,6/2/2020,85
Texas,6/2/2020,7
Texas,6/2/2020,21
Texas,6/2/2020,636
Texas,6/2/2020,40
Texas,6/2/2020,3
Texas,6/2/2020,47
Texas,6/2/2020,33
Texas,6/2/2020,3
Texas,6/2/2020,4
Texas,6/2/2020,10
Texas,6/2/2020,12
Washington,6/2/2020,63
Washington,6/2/2020,19
Washington,6/2/2020,999
Washington,6/2/2020,258
Washington,6/2/2020,25
Washington,6/2/2020,560
Washington,6/2/2020,1
Washington,6/2/2020,74
Washington,6/2/2020,173
Washington,6/2/2020,1
Washington,6/2/2020,786
Washington,6/2/2020,272
Washington,6/2/2020,17
Washington,6/2/2020,181
Washington,6/2/2020,31
Washington,6/2/2020,8237
Washington,6/2/2020,162
Washington,6/2/2020,89
Washington,6/2/2020,28
Washington,6/2/2020,37
Washington,6/2/2020,2
Washington,6/2/2020,36
Washington,6/2/2020,53
Washington,6/2/2020,9
Washington,6/2/2020,3
Washington,6/2/2020,2245
Washington,6/2/2020,15
Washington,6/2/2020,438
Washington,6/2/2020,3
Washington,6/2/2020,3412
Washington,6/2/2020,619
Washington,6/2/2020,11
Washington,6/2/2020,157
Washington,6/2/2020,4
Washington,6/2/2020,110
Washington,6/2/2020,401
Washington,6/2/2020,20
Washington,6/2/2020,4057
Georgia,6/3/2020,170
Georgia,6/3/2020,53
Georgia,6/3/2020,136
Georgia,6/3/2020,34
Georgia,6/3/2020,352
Georgia,6/3/2020,86
Georgia,6/3/2020,333
Georgia,6/3/2020,496
Georgia,6/3/2020,81
Georgia,6/3/2020,48
Georgia,6/3/2020,481
Georgia,6/3/2020,48
Georgia,6/3/2020,59
Georgia,6/3/2020,72
Georgia,6/3/2020,77
Georgia,6/3/2020,77
Georgia,6/3/2020,123
Georgia,6/3/2020,237
Georgia,6/3/2020,135
Georgia,6/3/2020,66
Georgia,6/3/2020,14
Georgia,6/3/2020,535
Georgia,6/3/2020,145
Georgia,6/3/2020,33
Georgia,6/3/2020,522
Georgia,6/3/2020,160
Georgia,6/3/2020,25
Georgia,6/3/2020,923
Georgia,6/3/2020,296
Georgia,6/3/2020,41
Georgia,6/3/2020,1260
Georgia,6/3/2020,59
Georgia,6/3/2020,3097
Georgia,6/3/2020,285
Georgia,6/3/2020,488
Georgia,6/3/2020,266
Georgia,6/3/2020,45
Georgia,6/3/2020,432
Georgia,6/3/2020,28
Georgia,6/3/2020,237
Georgia,6/3/2020,39
Georgia,6/3/2020,110
Georgia,6/3/2020,3874
Georgia,6/3/2020,206
Georgia,6/3/2020,52
Georgia,6/3/2020,185
Georgia,6/3/2020,1790
Georgia,6/3/2020,556
Georgia,6/3/2020,247
Georgia,6/3/2020,125
Georgia,6/3/2020,75
Georgia,6/3/2020,75
Georgia,6/3/2020,28
Georgia,6/3/2020,5
Georgia,6/3/2020,49
Georgia,6/3/2020,239
Georgia,6/3/2020,281
Georgia,6/3/2020,534
Georgia,6/3/2020,105
Georgia,6/3/2020,4688
Georgia,6/3/2020,157
Georgia,6/3/2020,1
Georgia,6/3/2020,135
Georgia,6/3/2020,170
Georgia,6/3/2020,117
Georgia,6/3/2020,71
Georgia,6/3/2020,4063
Georgia,6/3/2020,538
Georgia,6/3/2020,2539
Georgia,6/3/2020,197
Georgia,6/3/2020,49
Georgia,6/3/2020,111
Georgia,6/3/2020,34
Georgia,6/3/2020,35
Georgia,6/3/2020,716
Georgia,6/3/2020,381
Georgia,6/3/2020,31
Georgia,6/3/2020,199
Georgia,6/3/2020,40
Georgia,6/3/2020,38
Georgia,6/3/2020,46
Georgia,6/3/2020,21
Georgia,6/3/2020,82
Georgia,6/3/2020,44
Georgia,6/3/2020,73
Georgia,6/3/2020,24
Georgia,6/3/2020,108
Georgia,6/3/2020,361
Georgia,6/3/2020,83
Georgia,6/3/2020,16
Georgia,6/3/2020,16
Georgia,6/3/2020,326
Georgia,6/3/2020,101
Georgia,6/3/2020,104
Georgia,6/3/2020,59
Georgia,6/3/2020,59
Georgia,6/3/2020,69
Georgia,6/3/2020,16
Georgia,6/3/2020,95
Georgia,6/3/2020,42
Georgia,6/3/2020,415
Georgia,6/3/2020,124
Georgia,6/3/2020,13
Georgia,6/3/2020,38
Georgia,6/3/2020,99
Georgia,6/3/2020,673
Georgia,6/3/2020,376
Georgia,6/3/2020,119
Georgia,6/3/2020,63
Georgia,6/3/2020,334
Georgia,6/3/2020,76
Georgia,6/3/2020,50
Georgia,6/3/2020,105
Georgia,6/3/2020,56
Georgia,6/3/2020,131
Georgia,6/3/2020,43
Georgia,6/3/2020,95
Georgia,6/3/2020,14
Georgia,6/3/2020,25
Georgia,6/3/2020,179
Georgia,6/3/2020,606
Georgia,6/3/2020,297
Georgia,6/3/2020,16
Georgia,6/3/2020,55
Georgia,6/3/2020,45
Georgia,6/3/2020,280
Georgia,6/3/2020,147
Georgia,6/3/2020,53
Georgia,6/3/2020,490
Georgia,6/3/2020,40
Georgia,6/3/2020,1
Georgia,6/3/2020,29
Georgia,6/3/2020,23
Georgia,6/3/2020,37
Georgia,6/3/2020,215
Georgia,6/3/2020,346
Georgia,6/3/2020,271
Georgia,6/3/2020,58
Georgia,6/3/2020,26
Georgia,6/3/2020,13
Georgia,6/3/2020,345
Georgia,6/3/2020,134
Georgia,6/3/2020,18
Georgia,6/3/2020,48
Georgia,6/3/2020,1338
Georgia,6/3/2020,290
Georgia,6/3/2020,171
Georgia,6/3/2020,273
Georgia,6/3/2020,234
Georgia,6/3/2020,18
Georgia,6/3/2020,74
Georgia,6/3/2020,22
Georgia,6/3/2020,13
Georgia,6/3/2020,13
Georgia,6/3/2020,105
Georgia,6/3/2020,408
Georgia,6/3/2020,117
Georgia,6/3/2020,34
Georgia,6/3/2020,69
Georgia,6/3/2020,226
Texas,6/3/2020,78
Texas,6/3/2020,27
Texas,6/3/2020,232
Texas,6/3/2020,5
Texas,6/3/2020,1
Texas,6/3/2020,3
Texas,6/3/2020,37
Texas,6/3/2020,27
Texas,6/3/2020,19
Texas,6/3/2020,6
Texas,6/3/2020,231
Texas,6/3/2020,11
Texas,6/3/2020,411
Texas,6/3/2020,2965
Texas,6/3/2020,11
Texas,6/3/2020,7
Texas,6/3/2020,287
Texas,6/3/2020,957
Texas,6/3/2020,517
Texas,6/3/2020,1
Texas,6/3/2020,1
Texas,6/3/2020,1
Texas,6/3/2020,59
Texas,6/3/2020,26
Texas,6/3/2020,45
Texas,6/3/2020,73
Texas,6/3/2020,37
Texas,6/3/2020,9
Texas,6/3/2020,799
Texas,6/3/2020,84
Texas,6/3/2020,6
Texas,6/3/2020,30
Texas,6/3/2020,33
Texas,6/3/2020,70
Texas,6/3/2020,47
Texas,6/3/2020,2
Texas,6/3/2020,4
Texas,6/3/2020,1
Texas,6/3/2020,1
Texas,6/3/2020,4
Texas,6/3/2020,1346
Texas,6/3/2020,5
Texas,6/3/2020,23
Texas,6/3/2020,111
Texas,6/3/2020,12
Texas,6/3/2020,1
Texas,6/3/2020,18
Texas,6/3/2020,289
Texas,6/3/2020,4
Texas,6/3/2020,25
Texas,6/3/2020,3
Texas,6/3/2020,27
Texas,6/3/2020,10958
Texas,6/3/2020,43
Texas,6/3/2020,17
Texas,6/3/2020,166
Texas,6/3/2020,2
Texas,6/3/2020,1435
Texas,6/3/2020,1
Texas,6/3/2020,1
Texas,6/3/2020,26
Texas,6/3/2020,5
Texas,6/3/2020,7
Texas,6/3/2020,188
Texas,6/3/2020,2872
Texas,6/3/2020,332
Texas,6/3/2020,17
Texas,6/3/2020,9
Texas,6/3/2020,41
Texas,6/3/2020,36
Texas,6/3/2020,2
Texas,6/3/2020,15
Texas,6/3/2020,1951
Texas,6/3/2020,17
Texas,6/3/2020,10
Texas,6/3/2020,37
